block,ts,pool,usd,tx
15920620,1667853923,XPR-USDT,324162243708.0,0x6a7dc6bb60af43354024d363ca61ab655040e24e56603fee430dc949ac14b600
15964908,1668388295,CIRUS-USDT,305946439864.2,0x1ec35591f74f357ca44e69381a73be1c1605bd1a61342919698d5a1c5b8637d5
15917748,1667819315,CIRUS-USDT,243949537326.1,0xacc4425b4d48179c3b7c7849baaf318ed167eb9aad8378e2b13d9e47a1489981
16015102,1668994079,USDT-BOTS,239805025302.9,0x0d75e237007b1f3ff985308dce770f64487cd3c794890ed0b075f9685d203f45
15822809,1666673303,XPR-USDT,229599312686.6,0x5ac173c2f7d15653147cde93da1d5f2d8c0926b7570b274922485b614b63cd00
16015107,1668994139,USDT-BOTS,199052395085.8,0x2fcbc531940aecd2a33bc52b5922b3e11a73217b2ecd19ae676f2e4555ba36fc
15880879,1667374511,CIRUS-USDT,106686586865.6,0x73221ea4c91532533446cd441a6d152eeb7b65d2f3a3ff91b5eaf0d1e0771c4a
15865210,1667185175,FEI-TRIBE,75188229917.4,0x5d69092e93abc720071f066ae89249d7ce6ecb673fc43f40ce600e2a72870e5a
15977261,1668537395,FEI-TRIBE,42538195404.4,0xefb951a3096ff70f85127129db1564664e89f1ccf0f123038b84646b0837e549
15920620,1667853923,XPR-USDT,37420254731.9,0xc0bf5d1ae98900123821a6617eef3192feceaa9cba548811534bc4183b3d5a96
15926248,1667921735,FEI-TRIBE,35648805176.0,0xb3223ef74c64ac7cee0262df8496237ad4f447da02679f7111aabe4ddd80a1af
16006145,1668886043,FEI-TRIBE,32081457621.5,0x1d0bda8bf0d5fb6679b66bff026fce2ed0662efb1e87e2bf2024218fe4cb7dcd
15822809,1666673303,XPR-USDT,27569340082.6,0x7dda3d02cae3aa9f216e7cede43a73a4d040137a2dd81bfe3619aca96a858b66
15944616,1668143651,CWEB-USDT,27337231340.8,0x066848e313024b8851bb0ac357a697d26aaf27d322f5bbdac64e6663ba433a65
15882644,1667395823,FEI-TRIBE,25894158520.7,0x4e2fb44f3c3d0062948d3f4dc56f6d52c01d720e2f42d0001f30b25986f84a58
15917748,1667819315,CIRUS-USDT,15177430283.4,0x9098a971837c38e0e56faf2c93f76b01894524d3b35b36044323ae582b388276
16015102,1668994079,USDT-BOTS,14754520600.1,0xdb8a64bbf51ced44733afc4c4b3ced83871e30989d978ac20109f5d84c8ab70e
15964908,1668388295,CIRUS-USDT,13872929963.3,0x70e060e376f8fdfe281bc4c7117aff2df885cfa729055cff6ec12a3dab63e3a5
15928049,1667943479,RAZOR-USDC,13072194845.9,0xf00d1b312a527aa31af6cdd878db96f12b8d8765c17b064da8e9897fe67c4dc6
16015107,1668994139,USDT-BOTS,13070518125.0,0x36a4d6d9db760fcc2df23c893614c092b8f2fcab598f540c93fcd189ae2b0195
15846083,1666954379,BLXM-USDC,7955186674.3,0xd1df2bf74acd09fc5e6492b1d615f77561327b2b56b19764b9b1b26e9c4a89a4
15934836,1668025547,CWEB-USDT,7619027053.8,0xea72e3f70d05c686440a605d471fd306c43f4923cddc427b04b97f550582a851
15880879,1667374511,CIRUS-USDT,7365774559.8,0xd8f52a61aecf60d51d0d08471ab5349d9d56fd5474de35ef3e446da6fe2f2010
15883538,1667406623,CWEB-USDT,7117877179.8,0x977528d0b55d44b42cf7f76dcc2a0a4a6f765188526de32de73ad3d460a63840
15966904,1668412355,CWEB-USDT,6041855762.4,0xbffd3681f8f409c16b9d3f310d1c150b63a21854710f8de348b4ba1fea3189e8
15929937,1667966279,BLXM-USDC,6025852033.2,0x9b7e2e404bd53ff8a4f6089127389fb9efe9be4beecacb8fb3b37a4e2926cd0d
15929934,1667966243,BLXM-USDC,4875143465.3,0xcf932816601f0a55bb6beb2344422526b361c10e37fc7c8413749e8b60ecf53c
15966490,1668407375,CWEB-USDT,3753216663.2,0x4026397be7c9165dd8ba7b64a19029515e08f1aaa221eeb3baea9e0ce3cf2092
15916667,1667806271,CWEB-USDT,3564401088.5,0x8f0c190b957469e0acf9eb83728ecb5db111b80d5e72820c6d3ebc3e1cdc31b3
15829090,1666749263,sUSD-DHT,3345584800.7,0x8c1887736e8ed12e621588b6a155e985a4c5b4dca8cfc3a45e6b18490dcf9460
15883538,1667406623,CWEB-USDT,2893648715.4,0x65ee49022b68022d451ff9caed934f4b1a3acc4342ae775a04cb1aca593354e5
15916667,1667806271,CWEB-USDT,2885906101.1,0x089b27e823242879d6d934a995032c7aad3203c05b7dc2e4d1d475a29f1e97bb
15944616,1668143651,CWEB-USDT,2800763414.2,0x029f8e678bd5421058856479d71a735af5e09105960e7b09699fd7cf8f1e5093
15972453,1668479303,RAZOR-USDC,2745349320.2,0xec826aa9f8bf12b2f926aba09f03c92bffb6c1419eba9be25af7d8e71152a932
15846083,1666954379,BLXM-USDC,2722969257.6,0xdd3417014766469ac06ac98943282500f77ce1e5546a6935db2dc30e25eece00
16021602,1669072487,CWEB-USDT,2677649927.8,0x29aa7bb606e17e3e32805a43f8131dd8f4fb947974b0424f2c56da1e026b71a8
15929937,1667966279,BLXM-USDC,2580094925.6,0xeed046f5d4f39098d1d377a4b9be073f368c6b5aa177a75f2f8a110570f2bde5
15966904,1668412355,CWEB-USDT,2360341458.7,0xa6d940f203efd9cfcd17d23d897293efd8e2f914f11a956f70869997e6b3136f
15851061,1667014439,CWEB-USDT,2339904132.7,0x846d26709895a8a7651c4a1c0e39b47f4a73d2389363e12528afcb4fb0e8b20b
15966490,1668407375,CWEB-USDT,2286769899.2,0x170c4e6f27f2cd0368c1900c9cdc8b9bc9f71d9fd567e7617c8f8a9b38a70a44
15850790,1667011187,CWEB-USDT,2281671278.5,0x4ce58e05df0f2bcda8bb6e12c3d0c1a52a71bb01f7ac2f1ab082f82455136df5
15934836,1668025547,CWEB-USDT,2269104967.6,0x9e6b8572b289d7503d90eeb8a5f32d47fef6b6d30e673367ff5360e867dce7d0
15972453,1668479303,RAZOR-USDC,2207903049.2,0x1d10b5ed6f82b699c282b4cc9d9e7acf0e693f5ed2372b541e13bb3b1976dfeb
15928049,1667943479,RAZOR-USDC,2179702932.8,0xb79ed8be787b8ca8375b89d4ffe6eb93d90ece310297c02e006b83825c4b4752
15929934,1667966243,BLXM-USDC,2043863697.1,0x807959641ddafecde445c10460b448ff20ee02fda5ad33a7441fcc2728129e0b
16021602,1669072487,CWEB-USDT,1991000142.5,0x133f0cbd3c1ad44f64df5666d2ab37b18515feee91be73eb2d967814dff98641
15851061,1667014439,CWEB-USDT,1981520629.9,0xe22f4599b0a066d77abf69e429eba7b7806a6eae4e62878baf36311ad88cc424
15817719,1666611551,BLXM-USDC,1892311221.9,0xcaab78aadb8bc3184b45fe19b6d9a5361d82fc3ce1003a08da326d6da1185c27
15850790,1667011187,CWEB-USDT,1816714481.7,0x668fdb1ffc6aef4c09a505d25826e8236e17f6dc91aba1a3f38f8cab0a46d254
15922905,1667881475,BLXM-USDC,1772459673.1,0x4fb8dc4258fff0fed8916e0bd2854856b85f692fe5b673c0bc9902e161177a16
15870582,1667249975,BLXM-USDC,1632086229.4,0x101a53ea4440da46340df40256cc98ba4925dd57d11338b7071f15f167c0bbc6
15912826,1667759999,FEI-TRIBE,1619510677.5,0x7b50cd435049fef57faa8ff7ddb290cdf48371609a7165d12dfa4d30464d8179
15922905,1667881475,BLXM-USDC,1576037683.0,0x3b547f0f0dff1e6cb58c424ac1c01479c99a1e328b3d88a64477642253a5e822
16005983,1668884087,BLXM-USDC,1560436827.7,0x54243c359e9c1b84c70be0d87b15c74993b4178864c50403bb0b0541ebf2fc63
15870582,1667249975,BLXM-USDC,1503244728.6,0xdb44676413d0f950df735964bb1b9196bed995af454ad1a13da55da2610af709
15817719,1666611551,BLXM-USDC,1446887890.3,0x4246f4b94faf406c903e66e9075e92f9d0669bbe23f1019a0df0cfdaf3d0b8cc
15865225,1667185355,FEI-TRIBE,1270985532.0,0x2676b6a09b7929fa6bde039ccefeb636ee1467aa3e094447a75b396e3634015c
15926248,1667921735,FEI-TRIBE,1037651751.2,0x3a3aed5b8a3d627d264355704b92fdac4ea88a52a2ec5a9b882f0cb9e753434c
15865219,1667185283,FEI-TRIBE,1022485539.8,0x907a14a0fa9f2bb7028718e288957586f50b9a2905f17827d81857a01279b710
15865210,1667185175,FEI-TRIBE,1001295285.6,0xade4eabbc977f380fd83d7d350d58454f5d9ca9c24f34d3bda0f21f97bb09280
15935639,1668035255,vUSD-VOW,981865621.2,0x1c4a1777de4d418e132e9376fb1635db3b5099cd3f7f0578077c4a0f67474549
15977261,1668537395,FEI-TRIBE,940570721.8,0x6076c5a2d9929c2e542289623bf2650b86af2cc9ece7f90f12227c75a477a3a0
15882644,1667395823,FEI-TRIBE,915151524.0,0x724bd05c2f641f1618067a130112d1ea8788bdecb49ff63145995ec5dac3064f
15871321,1667258891,FEI-TRIBE,886991044.2,0x4f72a0b7f3bcc5eec6093777b3ad493194e8cdb45df329a3198af5bbaa579228
16006145,1668886043,FEI-TRIBE,825716194.7,0x5114c32f2b7413ef6a5eed8a80327924eed5714bf60334195bfd3db37a6d1b4d
16005983,1668884087,BLXM-USDC,697316478.6,0xa0d07fdca9acd36c15adff3fde7ea006c911cb60bd08f705f17b6ffa1dda3947
15865204,1667185091,FEI-TRIBE,657549364.0,0xd22895cfc968b5940e84ca1dc9538faf016f1b8aac08875d210faa03bf745144
15978696,1668554723,Dream-TSUKA,540840976.9,0xde0760f15ea375ad5edc850dc9206362f751c4e9c249ef2864822aa25b811527
15875166,1667305571,CWEB-USDT,186718942.3,0x540fa0e4ff55b090918d8b42b14c114e1d6ed6dd98d825c6ad17f16967e05cbb
15873309,1667282951,CWEB-USDT,157155344.9,0x601e970d886bfe1e58bbf296fa0566c4559b6cc8f39e15bb39787034ac708cf3
15841847,1666903127,CWEB-USDT,157076309.9,0xff1b01a0e51c2038c6bc9cd9260d3170f5a1e00cbac4318db7655b7b740e92a8
15978696,1668554723,Dream-TSUKA,107880903.8,0x50590247d2863c124d6b5d90d2a764ad8a864949a8b0d1403cb942ec11ccb36b
15931660,1667987075,PENGUIN-WETH,96730651.2,0xdca3c3aea89b6395c7380c8c2fb547aabf020239e7e7a3a6b338ec00b796b010
15934781,1668024887,BLXM-USDC,86050986.9,0x140a8f0c9d362e224c982ab48a9a16ac1e36276480a37dfc81f926d14f5ab3b4
15935639,1668035255,vUSD-VOW,83281866.3,0xca29f8358a3be9a7b34110c7ae4c771306a166e9cae39d18ea0d69d340a9e93d
15875166,1667305571,CWEB-USDT,54199670.9,0x170b3d335ac360394295db6c7f722b992992f1459755fb720222db08a9a31a22
15873309,1667282951,CWEB-USDT,51308007.9,0x8ba48294841c8bd0a0e4640db100ffc0f87f77643c3acc733cad493563bcbb8e
15876394,1667320391,CWEB-USDT,46222160.7,0x686612cdd77a3aef637b87048d9975322e33dd7b849b1beae3579a8e041c55a7
15841847,1666903127,CWEB-USDT,43593175.9,0xd9bcd6bbec3b40e22a5fd2fe78f232752185f92991e8ff791d9fc0e3f954e16e
15938385,1668068411,BLXM-USDC,39857411.3,0xf6276ccbdaabdbecec6c4719c81e293c1761c6e76ef058bd67e75a9e546cd52e
15869817,1667240735,Dream-TSUKA,38720914.6,0xaaa04630268a335ff81eaa7c5d5faf9ee9db763a6b1f5c5b2bccc409bb0db598
15927369,1667935271,DAI-BLU,37026841.5,0xa36701c1670546d54e3295f9ba2571fe9c740d31a191c39a5c60f9805b3b0d40
15927369,1667935271,DAI-BLU,29170834.0,0x596502bf0e6dd9d3a209a105c89a9f1aa86475306ae9596a4b6b48d7c4a1bc42
15869817,1667240735,Dream-TSUKA,26785420.3,0x8f5492a64e7fa4c78d9d8f04317382fa68c26f929bebfa06e042384d3af90544
15934781,1668024887,BLXM-USDC,26549801.7,0x73377f86a864138e7cadd5707ffeb0681816e50076481be52a957e62690966fd
15929235,1667957807,CPOOL-USDC,25376102.0,0xfa5c82e9da112c943c1c96c0978a2f6d0bd00c5627009fc1a05fdb14f569bf40
15938385,1668068411,BLXM-USDC,23333093.1,0x9d5c962bd88c196cb7a31194428ac19d12f141af8097277c039898cf3719c2d5
15840414,1666885823,TIDAL-USDC,19575880.7,0x84d322fe493df087bc766907f6b38bcdb99e2752eb3560124ba0ce17e5923f2a
15912826,1667759999,FEI-TRIBE,17504895.8,0x6aaa8ce54b63676fb759936e11b4a96860227ea682be7da914bc142706b69f59
15840414,1666885823,TIDAL-USDC,17458406.5,0xcdd906b62826cfde5f6f85bd256e870f6721be15ea5c4fb6b147ae5b5d4f80ee
15865219,1667185283,FEI-TRIBE,16729649.1,0xd96ad50496a83f637d7922f5a8139d6d5f8cbcdf3cd19c9c552db3d3fd56f086
15865204,1667185091,FEI-TRIBE,16670041.5,0xd2fd41c2bf657d86887b6303c555a695d3098006adbb598d655d046feac6cdaf
15871321,1667258891,FEI-TRIBE,16588809.1,0x01b83f4f65a26a563c982b9fbcffe8076fb753541807ba0cb5b6eb8097b0c334
15865225,1667185355,FEI-TRIBE,16512642.5,0x4dc1692ffece2575f902a6240c44ceb45ceb040ae595bedd79b5966bc0b3e348
15936061,1668040343,sUSD-WETH,13625905.2,0xb925eef0b4f8d8cc9c1e761082221d57af7285a2c98addd1a8901fa2d5c33715
15876394,1667320391,CWEB-USDT,13117324.5,0x27835a752f7fea7a0f5495432348e9b36ea1a16a943c4eba633dcbcd44498d8b
15921523,1667864819,USDC-DHT,9352928.0,0x38c370c7f7883f64edf63a5b8656860bd2df72c7e3d1296a11c99823d8ebe014
15828224,1666738811,USDC-DHT,8301193.9,0x0736d4a7b1c83b49801c8f13306a9819106b513e67ce26162c6c51a500f2ca6e
15833742,1666805315,USDC-WETH,8098699.5,0x1767726fe6a660bc3205615dba84982c62fefe15ce5315a4bf6d8dc52235b5bc
15833742,1666805315,USDC-WETH,7679295.3,0x9ff20248903a769ac51ef94440511ffd621d7f73dcb8b6582cc397e7b5bdeade
16027043,1669138223,HDRN-USDC,6607184.4,0xecba9c67ae6ee5fa0f4441926c43c71847833cd4bdd8dd9388110245623f7727
15833149,1666798163,$TNYT-WETH,5850339.5,0x6db0c8d087611fdfb4782c904402729fc02fb5127d03c042bf74cbf84cdb7a47
15868178,1667220947,WOOL-WETH,5415618.8,0x8da170779441e88651f60924870b5ec96da541f0e138d9b5be808155c6b4a181
15905298,1667669219,FNT-WETH,5284040.3,0xf2eb91c33981809644c9a741dea1d82e7230ed6e9ab45b693293f05c5c4b177c
15838655,1666864535,TSUKA 2.0-WETH,5217428.5,0xa080a313779c13ebb72157bc184d341aa7fd1c87543953a87ce0657ee54fc511
15926578,1667925719,FTXP-WETH,5143348.1,0x2fd3401cda828167d11a538071ba332c1e6ef2f982a50b0195916cd524952eca
15908359,1667706131,GOO-WETH,4176077.7,0x0885184afb821e14b76692eda27345141bffa8aced6064fec65bf1338f95f6c8
15821712,1666660127,WETH-mUSD,3941751.9,0x2e2396006042417c5fa4cc8ad3ad35447651a168e373141cc7e177c5c4c4acf5
15932045,1667991719,POND-USDC,3828398.6,0x4c44b9ac9779ac9d711dbe38fa86bfc06137b8f7efbd46c01f321549d0d002db
15857175,1667088299,FUKURŌ-WETH,3501925.0,0x8b18dfd363a9c1e5c64124cd4af52982a2196823d648ac3779172fc03f8a4629
16012678,1668964835,WorldCup-WETH,3487977.1,0x6fcd0cc48d56fb18e936721aa8144f158f7b3bf98ecab4d1eb7e75b948037edf
15896870,1667567555,Risk-WETH,3418523.5,0xe11d8fc1f2e5a048f35d8167f107839d30d18f50bb8ac79d2667f43208019cf6
15819729,1666636019,talky-WETH,3396984.4,0x2c9db724fe7a82943720ede226e15add44e7a6722a6fd42f1b685ad75281c9af
15871195,1667257379,MTS-WETH,3270825.6,0x3b7ccee7bd9b013a53062f92751923f9b24c41823f3e58a646d24148ccc7c991
15858419,1667103275,$NNN-WETH,3229447.0,0xe146ace43139e1f8f2222614d678dfc12e47d68ff3fae6c79e148c6fa0021c9b
15885193,1667426627,WETH-OK,3225281.0,0x310e6366a8fb0e6f18a8dd58b1dab6ca8ae84b26b67ab15c10b8bc7eceea1c2d
16000909,1668822875,WETH-mUSD,3203829.8,0x5f1aa176a6f0d5b3156cd341fd86f7462be53c6471885806bb334be64bb7c88b
15900848,1667615495,BDC-WETH,3082957.8,0xe52e5bafc42de3adb3d9d61261cfde49587025084b9ba7eaf2ac022579ca7b8c
15892668,1667516867,XEN-WETH,3061762.7,0x6b2fdbdb127af11d2c5ab1b961dc05e82a9b6c135316d90bbd02e1a7c8e4859c
15926340,1667922839,WETH-CRASH,3058950.1,0x8c78de4058167637e30ed018abd1965e668ef6e861cab478a638700560aa50de
15847164,1666967375,KOIN-WETH,2971321.9,0xa802a637fc7c95b808e3bae1d37e1a547e87b0d987c1db851a6293596222a590
15931886,1667989811,USDC-DOWN,2945434.5,0xd7073717ad11ccc17d99c385333c43b7b5a0bc9343aa46f589cbeffcb639b92e
15931698,1667987531,USDC-DOWN,2943455.9,0x7d898270393cd94369899ddcf95ddb81d1e26279b783fcb54c85e8ade04772f7
15909682,1667722079,GIFT-USDC,2942566.8,0xff48be9194150f6ec130ba3a94d3246c2fbdaedc729633b277ce9caef09879d4
15931711,1667987687,USDC-DOWN,2942041.0,0xa1a9028f313b6b85193c51bc4121939ea25dc5e4926a9e425454c7c1208817d6
15931799,1667988755,USDC-DOWN,2941664.8,0xfba3c20c7091d1334c94b603e9b14e68cb3fbb39991da2ded83056994e69331c
15912257,1667753135,SANDRA-USDC,2940166.4,0x5648d522110dee3ce39515bd379a67329ce732164ead657b1bb053cc31194e45
15917574,1667817215,Resolution-USDC,2939396.2,0x8fa2b350fef4a1ee048ad2b686c29ac8fd6892298ec34453fa3992fb51e88a4e
15935371,1668032027,FTX Token-WETH,2873407.4,0x763a28044418bf8d13299b478e8890fd319f8adb0a813926735a70a3c326518b
16031763,1669195247,HDRN-USDC,2872939.3,0x5dbd8c2662ebed40e6553d3e34354172b43a7cd3ab04755b26f1c0df4a5d6d7f
15809989,1666518179,SBF-WETH,2834591.3,0xb4cec3e0544e6131f1840b002104bf37a1eaa3c8611256970a1426f577c7e0d4
15902529,1667635751,WETH-RGT,2817532.3,0x5bd40d9e5be6a053f1fe482a512fc6c2762774f4704a607cf7c7bfc1baab845a
15811170,1666532447,TSUKADOM-WETH,2802057.8,0x7b026ddbdefa94b9ee5ca44fee08913c9d20142194a8cf86931e8a47dc5b5017
15897411,1667574083,SHIT-WETH,2794169.6,0xfd49da615e2737829664fcfa4fc3c6eca25a1d085537e9631bfcf037275ed324
15898907,1667592083,XEN-WETH,2790344.7,0x7ecfbce382a89527c368ec01610fabe895a80c20395af94d19df1d5446604ec1
15905757,1667674787,WETH-RGT,2788631.2,0x8098c7d018d149e2fa58707c1951a40ac8cca2b45b968062cd0bf19ae6c567f9
15905804,1667675351,WETH-RGT,2788495.3,0x0c82dc7d7add9358d47dda7753fd0c8676a8e27dd02e6679e8d718cc947f3270
15846083,1666954379,BLXM-WETH,2785309.5,0xbb4f422ca454eff191aabedcb2d919289f6a492315a902dda4919a405ed82731
15920620,1667853923,WETH-XPR,2762648.6,0x23a20152f289a1de29e70c963909230a37d18393eaa8c9ace4c426a9e740e061
15920822,1667856371,PANDA-WETH,2761187.0,0x895f950efb41174d43f258c0ecc077574556715ace1f611e0b7efa8254fc5c2b
15898505,1667587223,WETH-RGT,2758098.5,0x468a21a46a5422c170c217bafb44160b98dd4146bb8d5870b43f05f0f2005bcc
15897807,1667578835,LQTY-WETH,2741103.2,0x912cfea40187045346ca7422b453ae5f811c15a20e5280b0d426c70c76f476cd
15879513,1667358035,XEN-WETH,2740715.2,0xd5345a07ab1f6eee49c13efcb36c6c386653c8cdc58650d835b1b353360a32ab
15926596,1667925935,WETH-RAINI,2733662.0,0xbee890553c5c9708e78bf92efa08e9335f59e8eed6ddde4ba04363b172f8b5c7
15912389,1667754719,WETH-RGT,2730888.2,0xbfce19399ffe61aa9a5619412d153fc3df4c6ee187e8c95be0f1326aedadbb64
15913552,1667768723,BAL-WETH,2719956.2,0x5a32ff85d24c911c9566a629fd096bf82516e59095b13223035ac164ea46fa58
15913191,1667764391,WETH-RGT,2717957.7,0x3af5667d4ffc61b4fd135cc34cc53b60ff3eea3ff6375b271e90b5db15ead78c
15919549,1667841011,TLOS-WETH,2717702.7,0xdd0491cdbe6707fef937e7bba5cf859b5dab9dfeca4d433f02e5f5ee9e2fd29b
15872411,1667272043,UNIDX-WETH,2705460.6,0x56297fd627538261896b19b2c76e78d78f4bd885e927910b97b57697105c65d6
15862049,1667147027,IDLE-WETH,2687738.3,0x8d98472ce7726661ac26ce4c2973dd426ee93e8e6140c3219ccd20bab6d3cbf9
15896938,1667568371,GOO-WETH,2687117.1,0x7fb36ef5a134a2235643ab0a98656f60e8d0232aea2747a1cb15f58550c17c0c
15914980,1667785931,GALA-WETH,2686333.5,0x55ff699ab2a2db96ae4cacc752d4e4ad20cb35feb489e83e0d00006ae8a6cd52
15861878,1667144963,DC-WETH,2686031.5,0xa295c98425ad289ffb17118227cbd3c64c3ff534e8d8681d1b2abd100b3cd938
15872741,1667276075,UNIDX-WETH,2684413.5,0x36af54f7ee94be153957e96dbda8bac1202410c0f2176d980946733b4f79aa6c
15861919,1667145467,DC-WETH,2683889.9,0x829cdb19a32f232deae4bdc640589853233e851c5d3282a504c5d58cbf09d4a8
15895916,1667556059,RADAR-WETH,2681422.8,0x5c391d8e3973f2a0baf3fe2c07946bbab4a17b6129689593c018facdb8643fc5
15914577,1667781095,WETH-RGT,2673298.1,0xec17b53aa039591e3c4e99dc4197d9a8d638a51459c6ba3ea571bb97581fbc51
15850780,1667011055,UNIDX-WETH,2672675.7,0x5bcd2c042a57e51f16a7f0a683ae3c3dac702471fc36963d74b237abe62ca74d
15835546,1666827095,STMX-WETH,2657703.0,0x5e378167b3958cd44b5dd05f797d7f6424a572ddb5a5a6218de3a67ce76619be
15870323,1667246831,WETH-MFT,2637409.5,0x9de2c96d3fa780a3d9771851c0e43e3b0f0c579941fc1b1d665501efda91e095
15951518,1668226931,UNI-WETH,2636840.4,0xc5475d0026b74e567ba9fe6b2301e8c8760bcc27670a3fe3e5c984fb3568d153
