block,ts,pool,usd,tx
15904840,1667663687,STMX-WETH,1252396.7,0x4cab8979e61f2683a2209e0df28197d8dd610ac35d145250d2e34173372c814b
15906576,1667684651,WETH-RGT,1252134.1,0xd361c389c0aaed4a9c17e8c5abeebb185ab36111d76a9e0800172c37aef356a5
15923337,1667886683,WETH-IMX,1246713.3,0x913d10dc8f949584ff9ee008cdc9e8561cd5d8f39476cb409c73b95eefdc5536
15885440,1667429591,GOO-WETH,1245929.8,0x9f9181eb99ed42818377c25d18ea241a084fc5e9002bdb66c7c57ea4da7ecefd
15855611,1667069447,UNIDX-WETH,1239829.4,0xd2b3000fd3c30465379a9dfb16efb2676ea4ff1d58631018be6f5f85361a257c
15828752,1666745195,KOIN-WETH,1234960.4,0xb9209545b934142ad2cdc296e829210c7a87a5d572bd3dbd6f9c8ad3eb37033b
15829310,1666751903,WETH-MFT,1227575.7,0x2b8543392b937d6f2598ec9dc3635d2d4185f1c13bdd608ef37372901290813f
15861861,1667144759,DC-WETH,1226788.4,0x82eaa07a2fd0475c10a686c0e9e4ea74411b1e9ae4752a30dd7f21e82f8c5778
15880101,1667365127,XEN-WETH,1224220.0,0x5a76861add9ca70983f91d485c884a685e6b06a9198b7c6b04f5645fbdfd592e
15879012,1667351999,XEN-WETH,1224073.4,0x5648ef621e9bdb60954b0702e980fb9d436e8278856089f19ba3329b0e28b35f
15861937,1667145683,DC-WETH,1222835.0,0xb62cde446b48361fb7b6a17390a176035889cae68b85a40721ec63f5d2252d7f
15852317,1667029607,DC-WETH,1222474.0,0x7b833b03963482de988f9855859dec616e1030ef6edd588ab1744cd7478dacbd
15879522,1667358155,XEN-WETH,1219100.3,0x7538ab2646f586bac7408fd6455dd7ad76096d2c3b7c809f8dfe10b7c360ec96
15879216,1667354447,XEN-WETH,1219003.6,0xeb3f0e52246fae85f828646c709e5799b9bdd41b89906496a91d5191c19fde54
15852252,1667028815,WETH-HOPR,1218933.5,0xefe4c2def78b9cd1167d31da2420a3748a55a396cbdc05ce0df202f22d533c49
15914227,1667776859,WETH-RGT,1217677.2,0xe8a77f3d4afdbee46ce90334cf4ef4082d48064b6f28485c355ddf8c50cf43b2
15879496,1667357819,XEN-WETH,1217112.9,0x64f854c5d88fa2f36aa907dac2d540a78f34f126ddb4a674b7407b657fbe70ec
15878583,1667346791,XEN-WETH,1215308.2,0x633c64bb03057457d5affcebc9dae9c26e83a6a93992ab9b3ae3cb72fb7b2223
15896251,1667560091,RND-WETH,1214426.7,0xf4b7660aab710d9822f44092a50b65a6ee440d2dfa6c5a0b00fd49b85354ae07
15872921,1667278247,SHPING-WETH,1212207.3,0x9b3561399c9482ca4cf5793622e81842b6214f8cb647a97829af9764d4df2a3d
15895284,1667548427,GOO-WETH,1211952.4,0x4a130291a0e725b0d795bfe43aa67b9bb5c672bd3f9d7461be186153a14b0d5f
15880688,1667372195,WETH-RGT,1211654.6,0x03695eaf4b2d9f7b4fe79b76e61d08a0ce9f44b942af6e4e66fe20c590c9cf68
15878975,1667351555,XEN-WETH,1210051.0,0x4b7ad6ac9bd3f1541d8e3bab7c818ad9149c40f2dbfc546fca42a41438dc3ba4
15878310,1667343503,XEN-WETH,1208615.9,0x83c1be72053a4f3f1fc3a56254ace43576cdadeccc4316bad02d37868e6a148e
15868522,1667225111,DC-WETH,1205478.1,0x30fc34dac3a6689204dfb0f2ead53e95e16a1bdbd771a6fd7f432088f360a880
15842329,1666908947,ZHU-WETH,1202391.7,0x07a1af173b4eb82fa68c840dac6822e81ac3229c5c48eef467daae822905eb8e
15881510,1667382119,DC-WETH,1202319.3,0x0d5c1fb36b0126e3812a05e2d4109e8c00e92ac7291616d3d1677a9f195f9508
15983274,1668610019,CRO-WETH,1201511.8,0x619d3545d03ccc94847392d96c193a2873b8321e22d01a81a6b6a8e5e69d28ac
15882877,1667398631,XEN-WETH,1199091.3,0x5feec893eb517766dce09334d6c6c86329171455f0a1568589c845fc30a6ac63
15883745,1667409107,GOO-WETH,1198395.1,0x27c5323e968bded7853b4281307ca56e7741741c321b86281c0ebff5f7ee2a73
16026880,1669136231,PLBT-WETH,1195085.1,0x361467fd37f324d67c0a892f2be2d68b87686524fe22d97041eeb4040b1d0bcd
15879212,1667354399,IGG-WETH,1194815.7,0x304f3958800633a5a464df9fab9dc1433c93eb25b868ba200238f6226c6f0301
15895825,1667554967,GOO-WETH,1194318.7,0x8de7a180d1a05414091ca735450ac6a565aea1c52be2e619ef8204c0cc0315ff
15805392,1666462739,BLUE-WETH,1194278.6,0x55fbc36bf2c3daf7a396e5afdcf1abae0cc2c24125fc556d803bd67ca579bbb4
15851411,1667018639,UNIDX-WETH,1194224.9,0x437b5b7eed755090702207389d63dafb18a48a412ef3ce608a7c6768809f175f
15894698,1667541371,SHIT-WETH,1193747.4,0xa494d4afb35eaa295b9b9bd91fc37a83683229ea5403086d164338cc037645ef
15883286,1667403575,GOO-WETH,1193662.2,0xca700bdfe80d635a0cf60845a93a21439eabbab190c437a1b5bc68e9c6c664c9
15882853,1667398343,GOO-WETH,1192736.6,0x5d1817901f0e7c253c1d977ab4d6f972fb8a77107969f6a3ddee5d7e1add7a99
15882584,1667395103,GOO-WETH,1192539.9,0xc10192e501c2d3d97f2283b2c9003bd27292b0b9cae2bc2d8c85d48da695b948
15882367,1667392475,GOO-WETH,1191933.7,0x7473dbf967fc000c6b888deb870a98ed93fc74b13c07608601e695565526085c
15893657,1667528771,GOO-WETH,1190966.5,0x0a7818c7cb8255d94eb3ea6335681721aad13c9afd34e998f589f32eac2ccec7
15891785,1667506235,GOO-WETH,1190127.7,0xa16b6344ddf405d0d53dbba994df8b105a52058a58935b17307618eaedc5a1ed
15894694,1667541323,SHIT-WETH,1186847.7,0x408aae1b210c2086afb59fdd3b081a56ba91cbe7e6ebe98adfa146af78282dd7
15894116,1667534351,GOO-WETH,1183169.1,0xe3b3aeb1829e9c94834897205809c0cff5e3e59ab2ec6ccb27ea847c69e4d429
15886871,1667446859,GOO-WETH,1182973.3,0x1fde152569f6704c7b4753b7f5138c2c4886803d7033af414e844eb4228c8455
15882561,1667394827,GOO-WETH,1182530.0,0x62d7b4150af1fb138ec1bd4d70ed948591fe275c0f692458d7916c6bc6c480a6
15881667,1667384003,GOO-WETH,1182210.8,0x33870a0ebcfe6f116a0bd44a830fc7f73ab1f144f97238d313a2f7c622723354
15881640,1667383679,GOO-WETH,1182206.9,0x5a0d10b0ffc71b78cab29a0bc4370ff6ebcee5accda2c0e087d9f7787dc04151
15914527,1667780483,WETH-HUSD,1176619.1,0xe5d9e29a00ed6034bf0b48eab00b1ae95dffde338606d71333fdafaa5ad872db
15893217,1667523491,GOO-WETH,1173844.3,0x4623778d6d16d03c8f3b33849adf2b50ec4a7bb6167cc899b7018d951c5ca1c2
15856953,1667085611,SHIT-WETH,1172818.9,0x17560ca27cf7375f9a01b742f5e4da8103329f5da330ef3d19035ac24a0056ce
15831125,1666773803,CXO-WETH,1170313.3,0x2a559d57c63d749a6e08632ba55e3dcea48781baf8f3279df0e09a6258d7e535
15838467,1666862267,OPIUM-WETH,1165743.4,0xf1bd35abbe842d8eda8aa7255a67e2c3adc4ced06af2508c73b0c9415b7cf187
15839185,1666870907,COVER-WETH,1164955.9,0x390a08e94cd7d8ab9cb6806aefbe7a25b6511aa3d6f485c09d69bf49770fd526
15831936,1666783559,WETH-CGT,1163923.5,0x0b3b3818c2a170c5e6858b00079a373c5db1bd08b029dec1a8b47454d6f009cf
15835387,1666825175,STMX-WETH,1161314.7,0xb710616c2606d36690a0fa93e70b13d9c0952f5efbab7eb161daac818aeec1d0
15881994,1667387927,GOO-WETH,1152027.3,0x34f38d83fba3a3d3ad4120c67cb1d435e84f9d6f1a98e9794abb008665c53199
15924708,1667903219,USDN-WETH,1152009.6,0xfc5e08c07e4c11b98a84b6ab28d6f1f684776c37759ab2472fa473609c7052d4
15927592,1667937959,FTX Token-WETH,1149179.6,0xaeecb6b98967f17326fbd1e6245c405b499d3b34b21c3feefb2ddbbf51c3a516
15929235,1667957807,CPOOL-WETH,1148827.5,0x6df98a080f3261a3201b7a75a64f1e9dbdfb26a5283efa3d20d0b707e60e721f
15927379,1667935391,FTX Token-WETH,1144514.9,0x55b184e5ad5cf3fce656958bf678ff8d0f9a13dd8856f9d502c5df6b9726ff2c
15893364,1667525255,GOO-WETH,1143873.9,0x872372fe6bb0b5ff3273a1228599e2d3f43960bdde80097cbb37878c9d55d3dc
15923802,1667892311,WETH-IMX,1143470.5,0xe64e674210faf2a933e68cd50502d566a675afb35503c339c84e5f9156254266
15928542,1667949455,SHIT-WETH,1142959.2,0xaeaaa844d8181b148cc9dff754042d34d2339c3b39eb4ed226d6b5e40de44ef3
15821519,1666657811,WETH-EUL,1141427.8,0xf9d07510fd55c5152906cc6e80ea90df3592d8af705aed937cdb0df4002cdbbb
15880272,1667367179,XEN-WETH,1138755.0,0x351b7b7838e176e78dd58f219eee226eba6378c29f44e1ff99ad00b62687a74b
16025648,1669121327,SANU-WETH,1135681.2,0xdc5c0a45116f54097c5c8e8140304474168458dbc8e549fb08213ef53d9f48c8
15844252,1666932299,FUND-WETH,1135134.8,0xf43b24c2ed46cf4b868cef28a472972c26235f0ee68760546298f2db25554944
15892090,1667509907,GOO-WETH,1133668.5,0x53da5235d6f1f9f38d18ed8634a517ba925e51d431d21f9981b30b4b6b3db768
15923334,1667886647,WETH-IMX,1131362.7,0xce5c67dd28503d92c1019d8a771b7f741111ecebb01098c99149b304bfd82393
15864666,1667178587,WETH-AURA,1128725.9,0xdcd5a44e2e634ec307b4aff0a656e504c4a83df06eb8bf285a769543a15ec145
15926739,1667927663,CZ-WETH,1120432.8,0x4386d67434d8810083bdca14d15287146b0b48169a1ed7e064ddf15b7d843f05
15930490,1667972915,FTX Token-WETH,1119992.0,0x4153a6dcaf160df0d3e88efebbc1a96cb27b5be9aeb827c31afebdb4e0f89b60
15922177,1667872715,DOGEDAMMIT-WETH,1119128.8,0x47e124e2d95adf292ffb0469662f2b104d229ff842768acfb60a85c961108ff6
15824831,1666697663,UNIDX-WETH,1118461.2,0xa821ade175cbd09c87b72b17f9e08581da670b79d4b904cc90e65aeed6588c24
15927713,1667939423,UNIDX-WETH,1118239.4,0x96c2123871c9f7ce6b992438659db99abbd05db14294436abb9182f64ca97ad0
15824408,1666692587,WETH-IMX,1117321.7,0xf6fc3451654894809f63eaa6e83b153c8f7090843e603cd5256c5652e91c3f7d
15805488,1666463891,AERGO-WETH,1109243.5,0xc9e48e5d79545f1dd795de3c2763c62f04dfc85627fa140ebf757387f94f7f77
15805299,1666461623,FSBF-WETH,1093954.3,0x40b6d9fc711ffd95b1e89a433a6494da7af452b33ee7ca82547ec0241b42b94e
15802196,1666424243,DC-WETH,1091061.5,0xfed76fb6ac306137f905e31c552e444555802c463817ddaf098c117fe6b619f7
15801606,1666417151,WETH-WRLD,1089617.6,0x9d9e86fd9e882e46305c6aa90c6c920f83855c02de877b2bf10d16e4138b8ae9
15835531,1666826915,STMX-WETH,1088621.3,0x71ef4d2958b4fa01b6f1e386109051544a0f5c424e109ab6659c02c08a4fd521
15852843,1667035979,BLXM-USDC,1085287.2,0x37e0161d214794eabce29ca7baff6088460f9b54ec5104072118c6f9c8bdccd2
15972802,1668483539,DYDX-WETH,1074087.2,0x53257b9f7f304dd1c76950375a979d422821fc8656d498d09d9d1f1c67e4c4a4
15972676,1668482015,ALEPH-WETH,1073888.6,0x4ded0ead7faa4e1a890ace8d9c8310b8dcfa3e5dadba242089f1d45b53affe09
16009149,1668922211,CRAB-WETH,1073793.2,0x31133c7999b84f094b9689740f79f5e24572da9aa94d4b5386a8bdd6c9654e4a
15972409,1668478751,USDT-REEF,1069833.9,0xb147fa035a10a24786de520c0bbbb89f630a9b91d067b60df55bcf620c22d3de
16032709,1669206671,CRAB-WETH,1069655.7,0x35dd341916a97aa0f694bbf77fef5aeb489a85a1b0a9a75e655f53ca992e66d1
15977827,1668544235,WETH-AURA,1065778.0,0xf333b8fc4018faaa91ccdbaf61b4f6ae8cd2526e3907fa7b45855ce7cc9ce300
15862239,1667149307,BLXM-USDC,1064376.3,0x567b761ae06cad3572d4fdff24866c4027b91f2011f48f163db7dbadf3d0e2ae
16006598,1668891515,XFT-WETH,1063072.7,0x4aa359086edf48f2a517a5e1c43cc86ca8dd6b9db2cfdb4250fbf04d38d428b5
16003192,1668850427,KP3R-WETH,1062024.5,0x6b1df7bfd501a6ae8fdfdf0ef3670ea13724d4076d53ba7b3140e9102e344a82
15890236,1667487503,MATIC-WETH,1059606.0,0x9d852ffd275812eb137c6e667afcbeaf261bf618517348248d62b69fe1a258ef
15861142,1667136095,BLXM-USDC,1058112.5,0x4f94a4fe1e9f89b8fac2e24748e46555b7d6791f26396dd48a84060bf30a95a2
15897773,1667578427,LQTY-WETH,1057099.8,0x8b777a44a2088e44e4f87cfa650b4243f276a4413523469458f291217449481f
16002624,1668843563,SHPING-WETH,1055857.0,0x9724cb1163fbff5478d1d811cdb0844f7a21c11188e110f8235b4b5721504d7b
15890236,1667487503,MATIC-WETH,1055630.2,0x6959c6b11cf7b1f25d4b03621cce8c67599882f4bc7fed21809fa5d82ffa0508
15972115,1668475211,DC-WETH,1054209.8,0x78938d9ba4f497a176d050dcd05dacf1e52fcead3d74d2991fc30db16f138012
15941022,1668100247,FTX Token-WETH,1050798.9,0x965fc0b09bacc4dee7954fe1a77c04d65d83f47fddc9f8aa81cdb47960d9c1ec
15954836,1668266999,COV-WETH,1050650.9,0xac45b371957e59ea3f8f6acb8525cb10b309804f28f86ac9637eb2b081dd4e29
15973378,1668490475,RARE-WETH,1049774.8,0x90b221059a212556d034235bcd72d448fdf3f040944e305434a8c29c2d5917c0
15840852,1666891103,BLXM-USDC,1049367.8,0x837753b150ddaaa01352efa51bec60b6f6e657a6721e40570901f124bf63e11c
15986293,1668646511,WETH-ACH,1048839.9,0xec28425c2bae7568ae5bbaeaf3a5d2b108f22298c6296ed811eb674aaf336d79
15895057,1667545691,BLXM-USDC,1048103.1,0xd6553d673aa3bbb37c07e17f2db9e7fc9743d8768ffed1849b8dcef6a258a759
15942810,1668121787,FTX Token-WETH,1043993.3,0x7423056034e2985210f866a67e6f4ca5899b51eed660b116178b698d162468de
15927780,1667940239,WETH-FTTINU,1042539.8,0x1bd5c79457647702cdcfda4b6a234b113c6f994abc963f9033b5d22f9d9d30ba
15864292,1667174087,WETH-Inusanity,1042383.1,0x51bd087b72e0cf1f379766e34665ee75ad88a4d99256559f74d5f74b7b20477d
15942561,1668118799,WETH-RGT,1042054.8,0x37b89fb7314a35234f2920e864cea6bf12b0356446f77cba203d6052643cb6a6
15886996,1667448359,GOO-WETH,1041526.3,0x3c73b4a01e7a018a1aa5d4c8cb219f56ad3061d854eb08f5b19fe4757ee4c680
15985710,1668639479,DINO-WETH,1039962.4,0xa5eb9ffff51c5e98cdba38d34264a3b2b075dd27f445ffcebf21ed3a1789d970
15989438,1668684419,DINO-WETH,1034749.4,0x5499e7bc6a8471c87ccb66250e16f2291b62aa8db5a9ec408146a232e47cc24c
15954101,1668258119,PAXG-WETH,1034661.4,0xb1181b2bb81f76f6143ae4b29b71ad8c62d346c1fcd004fba9213bccc4a852bc
15989462,1668684707,DINO-WETH,1034571.8,0xd88eb4a6acd4fbc8f2abc6ae9e95b2cf16b0976852217946212409d51dde3f2a
15933348,1668007547,GALA-WETH,1034376.4,0x839ca34d3ffb439edb9fc15e4a71be34bb2f4768a396ea930cdd02170e43a1f6
16010036,1668932927,WETH-renBTC,1033907.8,0xeef829b2f46fe965d3ea70fe776dbc94caa60e17ed8c87b558e785a4c3004014
16013786,1668978203,CRAB-WETH,1033829.2,0x3c53ea54f859eb8083730597742ccb4491461152379140f96fdcf1cb27167878
15968730,1668434411,WOOL-WETH,1031864.3,0x5cb3530c5d3764ae0fb25ded8ddfe3a8ac432db21cb4f46d23a35018bfe13611
15856552,1667080787,MEGA-WETH,1030887.4,0x556ddd7f8012e3986768a933b082bb75e384b5f9b04a03c6d47d305ea32ce959
16013209,1668971231,CRAB-WETH,1030365.4,0xdaec3af1388ab6b9074b2472bc09b91160eabe491dcdab2d18473e076bb36dc3
16013081,1668969683,CRAB-WETH,1030271.3,0x9da0220b091d3831bd0e4e1cf3a4894112469428e4ec840f83679324c2e96aac
16013071,1668969563,CRAB-WETH,1030255.9,0x9f7ab9527de6e85f427d94b31253c1feecf8dae6e0170086d51ae15073790c9c
16013066,1668969503,CRAB-WETH,1030209.6,0xeea57e56cae8ed21b52a2e5ba739584617422dacfbdebc7596fef467d3c0a010
16012076,1668957575,CRAB-WETH,1029500.0,0xf80c91d32b2802855002a272808cafa9a0d9ea80124f2885d0166c6d6c4b0d50
16012875,1668967199,CRAB-WETH,1029388.5,0x638bce69084e4da62fe1bfade661ebdcca49bb06ee8b3444f8a07e42ec723968
16012935,1668967919,CRAB-WETH,1029367.9,0x68582a6c0b1157e1731d529ff7f60cf1984952b3f8f0acd5520b601284e36f37
16012755,1668965759,CRAB-WETH,1029169.7,0x85fb529fc8e7231b026d605e6d9f0d603b9729a96544ee37a793cc02b7130218
15950373,1668213143,CRO-WETH,1027971.0,0xcc48f534b39bc12cb2b088bd2ad211396b3cd7043df84dcf6299f996cee9041d
15863781,1667167895,WETH-TBIRD,1027488.0,0x3df4786114c990b257107d6231d40bd8b6b8cab50d21592010a778825b74e6e6
15809125,1666507775,STW-WETH,1027052.8,0x32ebe832c08968f5be389a332a55172771873c8dd4ecfe49b0bbc18a4ff71b5e
15928218,1667945543,SHIT-WETH,1026628.5,0xdda1e94b8fb34e21d2992160070d9c8f550364d9223ccbf2ce1790677c161b4d
16010614,1668939899,WETH-renBTC,1026298.3,0xc86b804e21a2325547e4a53a2826fe2c8350018ee31aba5a07d8c7f69925bac8
15952375,1668237323,YAM-WETH,1025712.7,0xb7289204923ecfda593c498fb8b0f4475de435d5602ab439dad88de6cabd324a
15929282,1667958371,WETH-RGT,1025511.2,0x7661e012ddc0d3afb38534ac53bd8baba7c24d47f6ae1a473d4e1bc18be0a6f7
16010351,1668936731,WETH-renBTC,1025306.3,0x4c384b0b7c4ccbf7ae9feb7b7533b600dc2e4bf8b49cca85c4f04e9d2fc394fd
15950867,1668219071,CRO-WETH,1024828.6,0x56e0500a6b0e4a6f7776e242efbba8d2bd1badc0958015e78abb9d7a738161d3
15967174,1668415619,STC-WETH,1024658.6,0x91c7eb11e3034172f41c6bdcb631e7ebab0e3800f4418f4349923248b9d699fa
15993166,1668729455,RARE-WETH,1024324.1,0xc6ae13c7c4dc4be528a9b304dbce5db9dc0912aba435e9b9fd62070ce97c54f9
15953762,1668254039,WETH-RGT,1021703.3,0x165f25ef4675339caf9289ad0e3bd2e76572a826d6725660ac364f4feb51aced
15949597,1668203807,WETH-RGT,1021355.9,0xd3730c5710e665b73f7a138df146676274f2d8b020d3267adc83bf02082c7e43
15953569,1668251711,UNIDX-WETH,1021174.0,0x8d75cbddc97c3194021838146d2e75762840d9345c883d788a775f77c16b5cfd
15872992,1667279099,TSHIB-WETH,1019448.1,0x4f9288bfac160167af6162527b740dbba651c756f3a7de17d7c96cc0dc44d1bf
15949073,1668197495,FTX Token-WETH,1016125.5,0xe919338241d02d63d7a3fdd9ef8523fbfe07052ae9737b72ba3c6f12fe1025e2
15961463,1668346883,AXS-WETH,1015947.3,0xb5ac2c78878f0009006a47d64adb6718b85678035cc5f9cae96b1aff7d644b10
15961570,1668348167,AXS-WETH,1014356.4,0x931c230d1042a1e304e6a86c35f0b323a2fc6f9d37e85b0f364e8d0b758a145f
15932635,1667998895,WETH-RGT,1013923.2,0x703c32492fda9a9b08531a82830c47b8c19ed56cdcd25e23f22c370e6143f71f
15973109,1668487247,CRO-WETH,1013442.7,0x089a178563c46d0b2caeb22854e681f8f6601d71d0a7d36bfa854c46e70d5194
15944066,1668136991,RAD-WETH,1011687.3,0x069cda6e58f2f95bdf69088242c3d93dcc78c4560377551b9bd17beae2ac131d
15965279,1668392783,APE-WETH,1010588.9,0x48be75b5a68116ca18c847eb6df91e8bb749bc98b29ca1e1f5a47248057fd680
16014130,1668982343,CRAB-WETH,1010043.5,0xe2f360451466e267f84ae820d51b15343ba521b69e6ba47a55632393de74e8d5
15954120,1668258347,PAXG-WETH,1009965.0,0x3ef27e73858c9ecff14ebf6aea5018dc0f6b36668dcbd361e39b8d60ffa404e7
15840212,1666883387,BLXM-USDC,1009250.8,0x6bc1ba74abfcfd61c8e6941171dc1640d29a3711f0806365bba747d96bf720eb
15946118,1668161723,UBXT-WETH,1008791.5,0x237d5bde1eac57495a43df871ad329784f421c37afae76cc2f350191e2101e59
16014635,1668988439,DINO-WETH,1005891.6,0xc781d4f64f1ec62d499a20002da06bfbc872979ca7251682ca3f0ff50f8ee628
16016363,1669009247,CRAB-WETH,1005686.6,0xf6fe83d892d489b309a2b2afc1817868d4d68f6bd47c2fda14216af495f00911
16014347,1668984971,CRAB-WETH,1004500.8,0x475c0f1741a94090871e3e239a0b4553be504420e5dfe25c698a4c6e2e28b039
16014591,1668987911,CRAB-WETH,1004165.9,0x1c9e41618fef92e653391d2a528ab9313c8a83e88b2c4341ea2982d2ace88ef7
16014954,1668992267,CRAB-WETH,1003853.1,0x7f5632a6a70b3afedfec7b959991540b0a18a6cf071c5318278d9e3ff286a4da
15960673,1668337331,WETH-WRLD,1003311.0,0xe1082f2e207dc241f96dd9de2eb3f9ce3957b14e5c862ce52f5fe3843582a659
15976331,1668526091,WETH-IMX,1003180.1,0x184c3d3c504037da6f17abaf2a64824543b6abe80c4c5518a98822c7685b653e
15827268,1666727231,WETH-CKTL,1002385.1,0x65b818a54107a4c5eb2e40717d380a7b7d57a485e01a064f8366f7eab88a4b99
15960655,1668337103,UNIDX-WETH,1001995.2,0xff06a121b8274214ffc96f73d8c66dfb10b6aadaaaa0e48236107bf63af51027
15978722,1668555035,XEN-WETH,1001960.0,0x5922fad65406e8907626c103b0c1efa878a75e6816c3716ca8f6f426bc3bcd71
15954116,1668258299,PAXG-WETH,1000573.4,0x89478e124aebc6ef7f9a8f83e6854a8581d268662aa249dc391cd2b928231f55
16019005,1669041143,CRAB-WETH,1000027.0,0xb07bb15f4b0e2c97265e997a21ba9291c75e4627ca03e04b77a277ed24d2c834
15954110,1668258227,PAXG-WETH,1000011.6,0xccb527695463effca8b06ab799d941366180c14bb137e334593a59013ec8fc0d
